Paket No;Uydu Statusu;Hata Kodu;Gonderme Saati;Basinc1;Basinc2;Yukseklik1;Yukseklik2;Irtifa Farki;Inis Hizi;Sicaklik;Pil Gerilimi;Latitude;Longitude;Altitude;Pitch;Roll;Yaw;RHRH;IoT S1 Data;IoT S2 Data;Takim No
3502;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3503;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3504;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3505;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3506;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3507;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3508;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3509;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3510;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3511;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3512;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3513;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3514;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3515;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3516;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3517;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3518;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3519;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3520;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3521;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3522;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3523;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3524;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3525;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3526;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3527;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3528;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3529;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3530;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3531;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3532;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3533;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3534;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3535;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3536;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3537;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3538;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3539;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3540;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3541;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3542;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3543;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3544;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3545;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3546;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3547;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3548;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3549;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3550;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3551;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3552;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3553;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3554;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3555;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3556;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3557;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3558;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3559;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3560;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3561;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3562;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3563;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3564;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3565;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3566;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3567;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3568;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3569;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3570;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3571;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3572;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3573;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3574;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3575;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3576;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3577;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3578;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3579;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3580;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3581;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3582;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3583;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.69;-0.19;;0.00;0.00;613581
3584;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3585;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3586;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3587;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3588;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3589;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3590;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3591;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3592;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3593;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3594;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3595;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3596;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3597;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3598;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3599;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3600;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3601;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3602;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3603;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3604;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3605;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3606;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3607;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3608;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3609;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3610;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3611;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3612;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3613;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3614;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3615;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3616;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3617;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3618;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3619;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3620;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3621;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3622;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3623;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3624;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3625;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3626;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3627;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3628;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3629;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3630;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3631;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3632;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3633;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3634;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3635;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3636;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3637;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3638;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3639;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3640;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3641;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3642;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3643;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3644;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3645;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3646;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3647;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3648;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3649;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3650;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3651;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3652;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3653;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3654;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3655;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3656;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3657;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3658;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3659;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3660;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3661;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3662;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3663;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3664;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3665;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3666;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3667;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3668;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3669;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3670;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3671;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3672;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3673;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3674;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3675;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
3676;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.19;-0.62;-0.19;;0.00;0.00;613581
